Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
34998,34997,4.9102,3.3139,0.0,0.0,1.0,1.0,0.0,non
23448,23447,2.297,0.7958,0.0,0.0,1.0,1.0,0.0,non
15750,15749,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27526,27525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
26857,26856,0.1528,0.0,0.0,0.0,1.0,1.0,0.2,non
33233,33232,3.1755,0.3023,0.0,0.0,1.0,1.0,0.0,non
22161,22160,0.4481,0.0,0.0,0.0,1.0,1.0,0.0,non
6141,6140,0.4726,0.0,0.0,0.0,0.0,1.0,0.0,non
6182,6180,0.7719,0.0,0.0,0.0,1.0,1.0,0.0,non
8576,8575,1.111,0.0,0.0,0.0,0.0,1.0,0.0,non
22308,22307,1.9136,0.0,0.0,0.0,1.0,1.0,0.0,non
1154,1153,23.8252,39.6574,0.0,0.0,1.0,1.0,0.0,non
9854,9853,0.0,0.0,0.0,0.0,1.0,1.0,0.3226,non
34595,34594,4.6838,3.0691,0.0,0.0,1.0,1.0,0.0,non
5939,5938,0.2752,0.0,0.0,0.0,0.0,1.0,0.0,non
16813,16812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
10600,10599,0.8576,0.0,0.0,0.0,1.0,1.0,0.0,non
19483,19482,0.1093,0.0,0.0,0.0,1.0,1.0,0.0,non
35626,35625,2.6342,0.0,0.0,0.0,0.0,1.0,0.0,non
29092,29091,0.8892,0.0,0.0,0.0,1.0,1.0,0.0,non
471,470,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
28562,28561,1.5442,0.0,0.0,0.0,1.0,1.0,0.2,non
10181,10180,4.7462,4.3051,0.0,0.0,1.0,1.0,0.0,non
12425,12424,0.4238,0.0,0.0,0.0,1.0,1.0,0.0,non
3925,3924,15.5272,28.2009,0.0,0.0,1.0,1.0,0.0,non
29765,29764,12.2996,18.0179,0.0,0.0,1.0,1.0,0.0,non
9311,9310,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
995,995,26.4093,58.1991,0.0,0.0,1.0,1.0,0.0,non
2153,2152,9.2738,1.5325,0.0,1.0,1.0,1.0,0.0,non
37620,37619,0.7089,0.0,0.0,0.0,1.0,1.0,0.303,non
20087,20086,0.7577,0.0,0.0,0.0,1.0,1.0,0.303,non
33824,33823,0.6298,0.0,0.0,0.0,1.0,1.0,0.0,non
30166,30165,1.07,0.0,0.0,0.0,0.0,1.0,0.0,non
12453,12452,0.635,0.0,0.0,0.0,1.0,1.0,0.9091,non
13159,13158,1.9122,0.0,0.0,0.0,1.0,1.0,0.0,non
20619,20618,0.4873,0.0,0.0,0.0,0.0,1.0,0.0,non
3312,3311,0.0,0.0,0.0,1.0,1.0,1.0,0.0,non
27144,27143,5.6645,0.5283,0.0,0.0,1.0,1.0,0.0,non
19268,19267,3.2384,0.9304,0.0,0.0,1.0,1.0,0.3125,non
27785,27784,0.8071,0.0,0.0,0.0,0.0,1.0,0.0,non
5632,5631,1.2559,0.0,0.0,0.0,1.0,1.0,0.0,non
28176,28175,0.4174,0.0,0.0,0.0,1.0,1.0,0.0,non
13726,13725,0.6629,0.0,0.0,0.0,1.0,1.0,0.303,non
11806,11805,1.7464,0.0,0.0,0.0,1.0,1.0,0.3125,non
21892,21891,0.459,0.0,0.0,0.0,1.0,1.0,0.303,non
11589,11588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
12249,12248,2.028,0.0,0.0,0.0,1.0,1.0,0.0,non
3703,3702,2.1228,0.0,0.0,0.0,1.0,1.0,0.0,non
9287,9286,10.0274,12.2431,0.0,0.0,1.0,1.0,0.3226,non
2249,2248,0.3399,0.0,0.0,0.0,1.0,1.0,0.0,non
2621,2620,1.8147,0.0,0.0,0.0,1.0,1.0,0.0,non
15868,15867,1.8869,0.395,0.0,0.0,1.0,1.0,0.0,non
19300,19299,0.8845,0.0,0.0,0.0,1.0,1.0,0.0,non
21250,21249,0.3597,0.6456,0.0,0.0,1.0,1.0,0.0,non
7947,7946,0.6514,0.0,0.0,0.0,1.0,1.0,0.3226,non
26032,26031,0.6111,0.0,0.0,0.0,1.0,1.0,0.0,non
15844,15843,2.2615,1.0961,0.0,0.0,1.0,1.0,0.0,non
2889,2888,20.062,32.5657,0.0,1.0,1.0,1.0,0.0,non
24362,24361,2.1844,1.1324,0.0,0.0,1.0,1.0,0.2,non
10399,10398,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
2367,2366,4.2234,3.8119,0.0,0.0,1.0,1.0,0.0,non
37578,37577,0.0873,0.0,0.0,0.0,0.0,1.0,0.0,non
2794,2793,3.54,0.0,0.0,1.0,1.0,1.0,0.0,non
25213,25212,0.1492,0.0,0.0,0.0,1.0,1.0,0.0,non
19880,19879,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
4644,4643,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
9586,9585,0.9067,0.0,0.0,0.0,0.0,1.0,0.3125,non
22083,22082,0.675,0.6061,0.0,0.0,1.0,1.0,0.0,non
17222,17221,1.484,0.0,0.0,0.0,1.0,1.0,0.0,non
11648,11647,0.1864,0.0,0.0,0.0,1.0,1.0,0.3125,non
33302,33301,1.9019,0.0,0.0,0.0,1.0,1.0,0.0,non
28720,28719,0.4997,0.0,0.0,0.0,1.0,1.0,0.0,non
7849,7848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
7930,7929,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37095,37094,0.7896,0.0,0.0,0.0,1.0,1.0,0.2,non
29542,29541,0.524,0.0,0.0,0.0,1.0,1.0,0.0,non
37301,37300,6.7615,3.858,0.0,0.0,1.0,1.0,0.0,non
16740,16739,3.6058,0.4885,0.0,0.0,1.0,1.0,0.0,non
7407,7406,0.6959,0.0,0.0,0.0,1.0,1.0,0.0,non
8089,8088,1.9312,0.0,0.0,0.0,1.0,1.0,0.0,non
21517,21516,2.4792,0.0,0.0,0.0,1.0,1.0,0.0,non
28564,28563,4.7594,0.0,0.0,0.0,1.0,1.0,0.0,non
17810,17809,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8804,8803,0.7423,0.0,0.0,0.0,1.0,1.0,0.0,non
10616,10615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
33613,33612,2.0042,0.0,0.0,0.0,1.0,1.0,0.0,non
34484,34483,0.6185,0.0,0.0,0.0,0.0,1.0,0.0,non
24659,24658,0.2367,0.0,0.0,0.0,1.0,1.0,0.0,non
7084,7083,0.4875,0.0,0.0,0.0,1.0,1.0,0.0,non
158,157,1.8046,0.8093,0.0,0.0,1.0,1.0,0.0,non
27099,27098,0.7472,0.0,0.0,0.0,1.0,1.0,0.0,non
11745,11744,2.5317,1.4127,0.0,0.0,0.0,1.0,0.0,non
21538,21537,1.2605,0.0,0.0,0.0,1.0,1.0,1.0,non
2300,2299,1.2364,0.0,0.0,0.0,1.0,1.0,0.0,non
17584,17583,0.0,0.0,0.0,0.0,1.0,1.0,0.25,non
6379,6378,0.0,0.0,0.0,0.0,1.0,1.0,0.4762,non
22675,22674,2.4439,0.0,0.0,0.0,1.0,1.0,0.25,non
18327,18326,3.3574,1.1456,0.0,0.0,1.0,1.0,0.0,non
24198,24197,2.8126,0.9443,0.0,0.0,1.0,1.0,0.0,non
23874,23873,2.704,1.0949,0.0,0.0,1.0,1.0,0.0,non
4658,4657,0.0,0.0,0.0,1.0,1.0,1.0,0.0,non
5078,5077,0.0,0.0,0.0,0.0,1.0,1.0,0.3333,non
26522,26521,1.1455,0.6952,0.0,0.0,1.0,1.0,0.0,non
32756,32755,1.5819,0.0,0.0,0.0,1.0,1.0,0.0,non
34042,34041,2.8427,1.7323,0.0,0.0,1.0,1.0,0.0,non
205,204,0.7191,0.0,0.0,0.0,1.0,1.0,0.0,non
30790,30789,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31904,31903,5.3481,1.5564,0.0,0.0,1.0,1.0,0.0,non
22835,22834,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
26858,26857,18.2546,25.1007,0.0,0.0,1.0,1.0,1.0,non
2910,2909,0.6855,0.0,0.0,0.0,1.0,1.0,0.0,non
35042,35041,4.5417,1.5525,0.0,0.0,0.0,1.0,0.0,non
14957,14956,1.1949,0.0,0.0,0.0,1.0,1.0,0.0,non
2638,2637,17.0188,15.1064,0.0,0.0,1.0,1.0,0.5,non
32500,32499,0.2448,0.0,0.0,0.0,1.0,1.0,0.0,non
9761,9760,0.1099,0.0,0.0,0.0,1.0,1.0,0.3125,non
19015,19014,1.8761,0.0,0.0,0.0,1.0,1.0,0.0,non
2116,2115,0.1684,0.0,0.0,0.0,1.0,1.0,0.6667,non
28162,28161,1.145,0.5541,0.0,0.0,1.0,1.0,0.0,non
9483,9482,1.5516,0.0,0.0,0.0,1.0,1.0,1.0,non
9404,9403,2.3262,0.0,0.0,0.0,1.0,1.0,0.3226,non
35628,35627,0.4378,0.0,0.0,0.0,1.0,1.0,0.0,non
1104,1102,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
34602,34601,5.0957,2.9749,0.0,0.0,1.0,1.0,0.0,non
6758,6757,1.0219,0.0,0.0,0.0,0.0,1.0,0.0,non
36508,36507,0.3817,0.0,0.0,0.0,1.0,1.0,0.0,non
29302,29301,1.4995,0.0,0.0,0.0,1.0,1.0,0.2,non
27436,27435,0.5597,0.2297,0.0,0.0,1.0,1.0,0.0,non
35045,35044,0.6721,0.0,0.0,0.0,0.0,1.0,0.0,non
19835,19834,4.2065,4.305,0.0,0.0,1.0,1.0,0.0,non
4283,4282,1.1083,0.0,0.0,0.0,1.0,1.0,0.0,non
33962,33961,0.273,0.0,0.0,0.0,1.0,1.0,0.0,non
15480,15479,1.704,0.0,0.0,0.0,1.0,1.0,0.0,non
30941,30940,4.7966,1.3799,0.0,0.0,1.0,1.0,0.0,non
30237,30236,0.8917,0.5534,0.0,0.0,1.0,1.0,0.0,non
32192,32191,4.1494,0.9728,0.0,0.0,1.0,1.0,0.0,non
31604,31603,6.0726,2.5727,0.0,0.0,1.0,1.0,0.0,non
648,647,4.0486,1.6048,0.0,0.0,1.0,1.0,0.0,non
36472,36471,0.2838,0.0,0.0,0.0,1.0,1.0,0.0,non
35784,35783,0.4734,0.0,0.0,0.0,1.0,1.0,0.0,non
34723,34722,0.2577,0.0,0.0,0.0,1.0,1.0,0.0,non
27931,27930,1.3208,0.0,0.0,0.0,1.0,1.0,0.0,non
15503,15502,0.3303,0.0,0.0,0.0,0.0,1.0,0.0,non
6626,6625,20.7374,11.3754,0.0,0.0,1.0,1.0,0.6667,non
16925,16924,0.4686,0.0,0.0,0.0,1.0,1.0,0.0,non
19071,19070,2.19,0.0,0.0,0.0,0.0,1.0,0.0,non
27042,27041,1.2881,0.4624,0.0,0.0,1.0,1.0,0.2,non
25867,25866,3.3952,0.0,0.0,0.0,1.0,1.0,0.0,non
34293,34292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
33019,33018,15.0957,27.8674,0.0,0.0,1.0,1.0,0.0,non
16258,16257,1.5401,0.0,0.0,0.0,1.0,1.0,0.0,non
5364,5363,0.1886,0.0,0.0,0.0,1.0,1.0,0.3333,non
10681,10680,0.3043,0.0,0.0,0.0,1.0,1.0,0.0,non
16452,16451,8.0791,2.7672,0.0,0.0,1.0,1.0,0.0,non
14701,14700,0.2614,0.0,0.0,0.0,1.0,1.0,0.303,non
30515,30514,0.6482,0.0,0.0,0.0,1.0,1.0,0.303,non
20176,20175,0.6914,0.0,0.0,0.0,1.0,1.0,0.0,non
11983,11982,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
35319,35318,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
15241,15240,1.2567,0.0,0.0,0.0,1.0,1.0,0.303,non
5772,5771,22.9167,54.6759,0.0,0.0,1.0,1.0,0.0,non
7409,7408,0.6919,0.0,0.0,0.0,1.0,1.0,0.3846,non
35539,35538,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
17307,17306,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19268,19267,3.2384,0.9304,0.0,0.0,1.0,1.0,0.3125,non
22464,22463,0.3796,0.0,0.0,0.0,1.0,1.0,0.0,non
11067,11066,1.389,0.0,0.0,0.0,1.0,1.0,0.0,non
34946,34945,0.3513,0.0,0.0,0.0,1.0,1.0,0.0,non
1040,1039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11057,11056,6.4382,0.0,0.0,0.0,1.0,1.0,1.0,non
20807,20806,0.1751,0.0,0.0,0.0,1.0,1.0,0.3125,non
12342,12341,1.3442,0.0,0.0,0.0,0.0,1.0,0.3226,non
36056,36055,0.3452,0.0,0.0,0.0,1.0,1.0,0.0,non
4119,4118,0.0,0.0,0.0,0.0,1.0,1.0,0.4,non
1229,1228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12089,12088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
32973,32972,1.4886,0.0,0.0,0.0,1.0,1.0,0.25,non
22062,22061,3.2031,1.9321,0.0,0.0,1.0,1.0,0.6667,non
3847,3846,0.1048,0.0,0.0,0.0,1.0,1.0,0.0,non
22163,22162,1.7799,0.0,0.0,0.0,1.0,1.0,0.0,non
28678,28677,1.1351,0.3923,0.0,0.0,1.0,1.0,0.0,non
14330,14329,1.1795,0.0,0.0,0.0,1.0,1.0,1.0,non
20249,20248,0.4658,0.0,0.0,0.0,0.0,1.0,0.0,non
2608,2607,1.5799,0.0,0.0,0.0,1.0,1.0,0.0,non
13586,13585,3.2476,0.0,0.0,0.0,1.0,1.0,0.0,non
6167,6166,3.1538,0.349,0.0,0.0,1.0,1.0,0.0,non
14534,14533,0.8951,0.0,0.0,0.0,1.0,1.0,0.9091,non
21201,21200,4.0325,0.0,0.0,0.0,0.0,1.0,0.0,non
19596,19595,0.3014,0.0,0.0,0.0,1.0,1.0,0.303,non
18020,18019,0.5558,0.0,0.0,0.0,1.0,1.0,0.25,non
6660,6659,0.5801,0.0,0.0,0.0,1.0,1.0,0.3333,non
8400,8399,1.5215,0.0,0.0,0.0,0.0,1.0,0.3226,non
29692,29691,1.9326,0.0,0.0,0.0,1.0,1.0,0.0,non
1063,1062,0.9532,0.0,0.0,0.0,1.0,1.0,0.0,non
33417,33416,1.0125,0.0,0.0,0.0,1.0,1.0,0.0,non
29741,29740,2.4662,0.0,0.0,0.0,1.0,1.0,0.0,non
15070,15069,0.7444,0.0,0.0,0.0,1.0,1.0,0.303,non
11945,11944,2.4969,0.0,0.0,0.0,1.0,1.0,0.3846,non
31285,31284,9.0234,4.9491,0.0,0.0,1.0,1.0,0.0,non
35747,35746,0.6818,0.0,0.0,0.0,0.0,1.0,0.0,non
17757,17756,0.0,0.0,0.0,0.0,0.0,1.0,0.303,non
8465,8464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
31276,31275,16.672,32.9069,0.0,0.0,1.0,1.0,0.0,non
29345,29344,0.7817,0.0,0.0,0.0,1.0,1.0,0.0,non
19207,19206,0.3449,0.0,0.0,0.0,1.0,1.0,0.303,non
31430,31429,1.5854,0.0,0.0,0.0,1.0,1.0,0.2,non
14661,14660,0.0,0.0,0.0,0.0,1.0,1.0,0.3571,non
33105,33104,1.2787,0.7623,0.0,0.0,1.0,1.0,0.0,non
17270,17269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
1032,1031,0.1279,0.0,0.0,0.0,0.0,1.0,0.0,non
28627,28626,0.3012,0.0,0.0,0.0,1.0,1.0,0.0,non
37065,37064,0.7751,0.0,0.0,0.0,1.0,1.0,0.0,non
12218,12217,0.9738,0.0,0.0,0.0,1.0,1.0,0.0,non
11745,11744,2.5317,1.4127,0.0,0.0,0.0,1.0,0.0,non
2195,2194,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24646,24645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
26065,26064,0.1405,0.0,0.0,0.0,0.0,1.0,0.0,non
37145,37144,0.3706,0.0,0.0,0.0,1.0,1.0,0.0,non
16972,16971,0.29,0.0,0.0,0.0,1.0,1.0,0.0,non
18443,18442,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
243,242,0.4594,0.0,0.0,0.0,1.0,1.0,0.0,non
27024,27023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
25778,25777,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
34869,34868,0.1595,0.0,0.0,0.0,0.0,1.0,0.0,non
23704,23703,2.513,1.0959,0.0,0.0,1.0,1.0,0.2,non
12837,12836,2.5246,0.0,0.0,0.0,1.0,1.0,1.0,non
16607,16606,2.4954,0.4091,0.0,0.0,1.0,1.0,0.3125,non
17590,17589,0.1021,0.0,0.0,0.0,1.0,1.0,1.0,non
8735,8734,1.1522,0.0,0.0,0.0,0.0,1.0,0.3846,non
9930,9929,1.5321,0.0,0.0,0.0,1.0,1.0,0.0,non
35782,35781,0.1302,0.0,0.0,0.0,1.0,1.0,0.0,non
16818,16817,0.1896,0.0,0.0,0.0,1.0,1.0,0.0,non
27017,27016,0.3861,0.0,0.0,0.0,1.0,1.0,0.2,non
13147,13146,2.0805,0.0,0.0,0.0,1.0,1.0,0.0,non
11222,11221,0.6951,0.0,0.0,0.0,1.0,1.0,1.0,non
4977,4976,1.89,0.0,0.0,0.0,0.0,1.0,0.4,non
5092,5091,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
15118,15117,0.2732,0.0,0.0,0.0,1.0,1.0,0.0,non
34563,34562,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
5587,5586,1.251,0.0,0.0,0.0,0.0,1.0,0.3333,non
35072,35071,5.4034,4.2116,0.0,0.0,1.0,1.0,0.0,non
21387,21386,0.2931,0.0,0.0,0.0,1.0,1.0,0.0625,non
37079,37078,1.1003,0.0,0.0,0.0,1.0,1.0,0.0,non
15117,15116,0.1772,0.0,0.0,0.0,1.0,1.0,0.0,non
6696,6695,1.6775,0.0,0.0,0.0,0.0,1.0,0.0,non
24440,24439,3.6261,0.9802,0.0,0.0,0.0,1.0,0.2,non
6954,6953,1.1021,0.0,0.0,0.0,0.0,1.0,0.0,non
34374,34373,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
33529,33528,3.0314,2.5359,0.0,0.0,1.0,1.0,0.0,non
36449,36448,0.3994,0.0,0.0,0.0,1.0,1.0,0.0,non
17656,17655,0.1555,0.0,0.0,0.0,1.0,1.0,0.3125,non
22635,22634,3.1587,0.6143,0.0,0.0,0.0,1.0,0.0,non
28890,28889,4.3131,1.9665,0.0,0.0,1.0,1.0,0.2,non
25902,25901,2.0722,0.4919,0.0,0.0,1.0,1.0,0.0,non
37347,37346,0.3263,0.0,0.0,0.0,1.0,1.0,0.0,non
5392,5391,1.3664,0.0,0.0,0.0,1.0,1.0,0.0,non
18227,18226,1.2792,0.0,0.0,0.0,1.0,1.0,0.0,non
6715,6714,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
16461,16460,1.7592,0.0,0.0,0.0,0.0,1.0,0.0,non
33533,33532,0.1894,0.0,0.0,0.0,1.0,1.0,0.0,non
24546,24545,0.3746,0.0,0.0,0.0,1.0,1.0,0.0,non
19374,19373,0.1619,0.0,0.0,0.0,0.0,1.0,0.0,non
17127,17126,0.9159,0.0,0.0,0.0,1.0,1.0,0.25,non
25456,25455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36474,36473,0.8363,0.0,0.0,0.0,1.0,1.0,0.0,non
15180,15179,0.4514,0.0,0.0,0.0,1.0,1.0,0.25,non
2166,2165,2.4909,0.0,0.0,0.0,1.0,1.0,0.0,non
11489,11488,1.9593,0.0,0.0,0.0,1.0,1.0,0.3125,non
200,199,0.8545,0.0,0.0,0.0,1.0,1.0,0.0,non
34467,34466,8.6936,8.2398,0.0,1.0,1.0,1.0,0.0476,non
18883,18882,1.5344,1.1464,0.0,0.0,1.0,1.0,0.25,non
34679,34678,2.6236,2.3883,0.0,0.0,1.0,1.0,0.0,non
35297,35296,1.9293,0.829,0.0,0.0,1.0,1.0,0.303,non
27887,27886,2.5058,2.5919,0.0,0.0,1.0,1.0,0.0,non
17722,17721,0.0,0.0,0.0,0.0,1.0,1.0,0.8333,non
33975,33974,3.2849,2.9051,0.0,0.0,1.0,1.0,0.0,non
14223,14222,2.9501,0.0,0.0,0.0,0.0,1.0,0.0,non
27332,27331,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
21989,21988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
2970,2969,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
23998,23997,1.028,0.0,0.0,0.0,1.0,1.0,0.0,non
18723,18722,0.7384,0.0,0.0,0.0,1.0,1.0,0.0,non
37274,37273,1.7042,1.315,0.0,0.0,1.0,1.0,0.0,non
26826,26825,1.3754,0.0,0.0,0.0,0.0,1.0,0.0,non
34608,34607,3.1451,2.4058,0.0,0.0,1.0,1.0,0.0,non
19098,19097,1.3483,0.0,0.0,0.0,0.0,1.0,0.0,non
31307,31306,6.1132,1.3579,0.0,0.0,1.0,1.0,0.0,non
20684,20683,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
7678,7677,1.0029,0.0,0.0,0.0,1.0,1.0,0.0,non
17273,17272,0.7597,0.0,0.0,0.0,0.0,1.0,0.0,non
8598,8597,1.0125,0.4861,0.0,0.0,0.0,1.0,0.0,non
94,93,0.9398,0.0,0.0,0.0,1.0,1.0,0.0,non
17781,17780,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3448,3447,0.4986,0.0,0.0,1.0,0.0,1.0,0.0,non
20081,20080,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14922,14921,0.9843,0.0,0.0,0.0,1.0,1.0,0.0,non
16082,16081,2.0157,0.0,0.0,0.0,1.0,1.0,0.303,non
2663,2662,1.0856,0.0,0.0,0.0,0.0,1.0,0.0,non
20569,20568,1.1012,0.0,0.0,0.0,1.0,1.0,0.0,non
11848,11847,4.4977,0.8357,0.0,0.0,1.0,1.0,0.3125,non
7148,7147,0.0,0.0,0.0,0.0,1.0,1.0,0.3333,non
1089,1088,2.9899,0.0,0.0,0.0,0.0,1.0,0.0,non
30020,30019,0.7128,0.2676,0.0,0.0,1.0,1.0,0.2,non
17618,17617,0.8302,0.0,0.0,0.0,1.0,1.0,0.0,non
12291,12290,3.7817,0.0,0.0,0.0,0.0,1.0,0.0,non
10145,10144,0.1389,0.0,0.0,0.0,0.0,1.0,0.0,non
33688,33687,1.4684,0.2749,0.0,0.0,1.0,1.0,0.2,non
6820,6819,1.7695,0.0,0.0,0.0,1.0,1.0,0.6667,non
35993,35992,1.6758,0.0,0.0,0.0,1.0,1.0,0.0,non
30908,30907,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
13178,13177,1.4684,0.1254,0.0,0.0,1.0,1.0,0.0,non
22486,22485,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3031,3030,1.5548,0.0,0.0,0.0,1.0,1.0,0.0,non
32801,32800,9.2265,15.3296,0.0,0.0,1.0,1.0,0.0,non
9720,9719,0.0,0.0,0.0,0.0,1.0,1.0,0.9091,non
31646,31645,3.4809,1.4514,0.0,0.0,1.0,1.0,0.0,non
10873,10872,1.2504,0.2778,0.0,0.0,1.0,1.0,0.3125,non
31937,31936,25.7453,45.5451,0.0,0.0,1.0,1.0,0.0,non
24637,24636,0.3849,0.0,0.0,0.0,1.0,1.0,0.0,non
8142,8141,0.1301,0.0,0.0,0.0,1.0,1.0,0.0,non
11694,11693,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
25486,25485,1.3826,0.0,0.0,0.0,1.0,1.0,0.0,non
16681,16680,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
13886,13885,1.3166,0.5185,0.0,0.0,1.0,1.0,0.3125,non
18379,18378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
35326,35325,0.7949,0.0,0.0,0.0,1.0,1.0,0.2,non
218,217,2.0954,0.0,0.0,0.0,1.0,1.0,0.0,non
9830,9829,1.5152,0.0,0.0,0.0,0.0,1.0,0.0,non
13787,13786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
37040,37039,0.0478,0.0,0.0,0.0,1.0,1.0,0.3704,non
24134,24133,0.7882,0.0,0.0,0.0,1.0,1.0,0.2,non
28086,28085,3.427,0.4364,0.0,0.0,1.0,1.0,0.0,non
22327,22326,0.0846,0.0,0.0,0.0,1.0,1.0,0.0,non
34331,34330,4.5209,3.1265,0.0,0.0,1.0,1.0,0.0,non
8141,8140,2.0868,0.0,0.0,0.0,1.0,1.0,0.0,non
31297,31296,4.6718,1.4053,0.0,0.0,1.0,1.0,0.0,non
36090,36089,1.021,0.0,0.0,0.0,1.0,1.0,0.0,non
4040,4039,1.3814,0.0,0.0,0.0,1.0,1.0,0.3846,non
36293,36292,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
1610,1609,5.1408,2.937,0.0,0.0,1.0,1.0,0.0,non
33707,33706,0.5688,0.0,0.0,0.0,1.0,1.0,0.0,non
20705,20704,0.2287,0.0,0.0,0.0,1.0,1.0,0.0,non
11808,11807,3.6878,0.0,0.0,0.0,1.0,1.0,0.0,non
22289,22288,1.2053,0.0,0.0,0.0,1.0,1.0,0.303,non
1842,1841,1.5775,0.0,0.0,0.0,1.0,1.0,0.0,non
13493,13492,24.8013,37.6243,0.0,0.0,1.0,1.0,0.0,non
8283,8282,0.4437,0.0,0.0,0.0,0.0,1.0,0.0,non
19508,19507,1.2085,0.0,0.0,0.0,1.0,1.0,0.0,non
9635,9634,4.0842,5.5163,0.0,0.0,0.0,1.0,0.0,non
10237,10236,0.8524,0.0,0.0,0.0,1.0,1.0,0.0,non
32208,32207,0.3177,0.0,0.0,0.0,1.0,1.0,0.0,non
20219,20218,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
15407,15406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
27877,27876,0.9884,0.0,0.0,0.0,1.0,1.0,0.2,non
252,251,2.0971,2.262,0.0,0.0,1.0,1.0,0.0,non
20317,20316,1.1245,0.0,0.0,0.0,1.0,1.0,0.303,non
10138,10137,0.986,0.0,0.0,0.0,1.0,1.0,0.3226,non
6669,6668,0.2612,0.0,0.0,0.0,0.0,1.0,0.0,non
25281,25280,0.5294,0.0,0.0,0.0,0.0,1.0,0.0,non
31923,31922,22.6061,58.0412,0.0,0.0,1.0,1.0,0.0,non
27135,27134,5.639,0.5809,0.0,0.0,1.0,1.0,0.0,non
3379,3378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14565,14564,4.9209,0.9958,0.0,0.0,1.0,1.0,0.0,non
19094,19093,1.3395,0.0,0.0,0.0,1.0,1.0,0.25,non
4323,4322,0.6699,0.0,0.0,0.0,0.0,1.0,0.0,non
34476,34475,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27183,27182,1.8732,1.0317,0.0,0.0,1.0,1.0,0.2,non
9055,9054,0.2814,0.0,0.0,0.0,1.0,1.0,0.0,non
5560,5559,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
22825,22824,0.2164,0.0,0.0,0.0,1.0,1.0,0.303,non
6329,6328,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8985,8984,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
30270,30269,3.8919,1.2421,0.0,0.0,1.0,1.0,0.0,non
22532,22531,0.389,0.0,0.0,0.0,1.0,1.0,0.303,non
18168,18167,0.695,0.0,0.0,0.0,1.0,1.0,0.25,non
5703,5702,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
13205,13204,1.0667,0.0,0.0,0.0,0.0,1.0,0.0,non
